Report Date,Bank ID,Total Assets,Total Liabilities,Equity,Net Income,Loan Type,Loan Amount,Interest Rate
2030-11-03,2661.0,978204708.5128651,2282314477.3697,124789557.00951724,2226371.1687714346,Retail,5347431.202157195,
2030-11-04,4664.0,648068194.7003579,31935817.45193732,958757688.2396033,6281782.720531905,Mortgage,4246415.283517158,1.82469041754288
,4489.0,342292089.15029657,134093646.19125925,7706510.953512579,3910199.7804207485,Wholesale,1379372.5850741735,2.9552819180708054
2030-11-06,1680.0,285953883.2600854,423042385.8191436,768504000.3839405,6505438.319072982,Mortgage,9002006.050638836,0.8908363923564331
2030-11-07,3524.0,963382594.906216,214719533.46419933,186946431.63087678,26526248.886351198,Wholesale,4851716.244011505,9.696627394562023
2030-11-08,3120.0,185817294.81095698,217101633.55688077,65517686.09209931,9085842.740208313,Auto,3833880.720004559,6.881014254935392
2030-11-09,6260.0,806390415.0579501,869528604.153729,499784753.31451666,47069.9742778606,Mortgage,7342545.893077423,1.0291400188628839
2030-11-10,5357.0,465797029.71675,324507191.8506873,514255731.23367256,4493298.298695517,Wholesale,9457174.807641588,3.795294378420745
2030-11-11,2363.0,444315994.5984478,417380471.3273646,669030527.8135443,90315533.39955565,Auto,5786757.67421358,6.421615871046391
2030-11-12,3292.0,747790250.1908702,684466683.5626545,594934160.9616772,6519782.332176811,Wholesale,8144585.150608282,5.0471738377196775
2030-11-13,2538.0,148890391.61589748,340602098.7808777,32219485.526484136,-172730.11410029582,Wholesale,3932062.063118722,0.8587966552241217
2030-11-14,4408.0,466829630.2187755,554802056.2153385,205182785.73812556,8426183.988813037,Wholesale,3585387.429378712,8.112486859964207
2030-11-15,8742.0,36797854.07998057,523353790.01943356,716292068.5477103,1580437.5955470135,Retail,557260.6843899458,6.840512290951996
2030-11-16,9752.0,670736414.6899579,262257179.29344591,,46424919.74273469,Wholesale,6469087.058501619,5.51400858840629
2030-11-17,2903.0,59318906.66971271,717377120.1685984,766320160.5880812,2308185.203016536,Wholesale,3357167.9690525583,1.0322024424092426
2030-11-18,1174.0,88201508.87621309,834279478.686103,985625468.5478052,3569728.2406038465,Mortgage,9429326.136910612,9.806580224738074
2030-11-19,3230.0,844981554.847974,783672086.7321721,125165361.64446688,9414698.75878593,Mortgage,,2.5107657205095277
2030-11-20,5287.0,443512231.828912,395894390.5255291,958497500.3699856,569436.9949054413,,1818057.2376887475,6.559400546391317
2030-11-21,5160.0,201774712.8596943,933025547.9533796,374643447.6297229,1764374.8580972971,Wholesale,8840650.08985952,4.392508787327586
2030-11-22,8106.0,592991991.3794245,899065539.7985618,560842013.1962793,2672664.2514169035,Auto,3080815.2196228886,3.4417317434447683
2030-11-23,4171.0,519763981.3199469,267568857.81438062,976459688.7604272,6310112.9787291745,Mortgage,7730637.715828819,8.10257320889027
2030-11-24,2567.0,411497418.4161153,124817383.77770793,448099119.2455362,7408060.238984985,Mortgage,6696224.216985694,5.36623716286822
2030-11-25,2151.0,905511649.6825981,893914055.4553872,315374096.6079838,4940808.512095538,Wholesale,7643676.405988873,7.888067928984533
2030-11-26,8619.0,5247959781.079355,745111801.8035643,790959489.4436563,5554447.208391443,Mortgage,2869573.9987473846,2.043100384306372
2030-11-27,7033.0,152441278.38404134,311679539.7012032,705029459.2678922,4144805.7774109663,,9275271.165477848,
2030-11-28,9560.0,571203875.2974725,,22817180.348469328,2243909.9239208843,Retail,5882523.49008438,6.571047013849942
2030-11-29,5946.0,89655156.80406235,322846020.6061233,485656995.7524742,5407388.162619678,Mortgage,1345436.626404654,2.054281140750725
2030-11-30,9234.0,245409316.47236377,861472623.8163427,923261725.4326595,2565831.2071557245,Retail,182944.3684431938,5.622901156727194
2099-12-31,2907.0,909950486.3739197,240991042.70945758,547557900.1042255,3843312.087197719,Auto,4913575.926139859,7.987425004006291
2030-12-02,4490.0,462617845.78253394,,613840792.7745643,8843722.115644898,Wholesale,5748468.168884973,1.1102449761854736
2030-12-03,3535.0,892213995.516084,834609368.9970552,488333681.71959996,9087556.570598787,Wholesale,5865351.097890249,4.678872227873577
2030-12-04,5173.0,166832966.62597257,387958047.4443278,586386144.8772655,2226525.563316181,Auto,4769891.322971664,9.417330352301684
2030-12-05,2293.0,,62429731.89798755,296460981.9115281,3563551.744251583,Wholesale,6114619.672294899,3.517088318267597
2030-12-06,5769.0,353471898.3440257,759095152.7222131,204049165.1410116,8438328.549213974,Mortgage,3728459.244519578,1.9430817171698505
2030-12-07,5796.0,366959316.6172073,20849591.49548349,392782791.6356542,9318053.616241967,Mortgage,7019252.092287991,3.3394723726998623
2030-12-08,7871.0,745531992.9603937,,233066457.41849276,,Mortgage,9285922.922600996,9.616734067870416
2030-12-09,3972.0,599811151.4064035,,910728063.478876,3489972.665476322,Wholesale,7755617.327583257,0.7898771717429325
2030-12-10,4922.0,553696176.5206834,801519627.8707038,,3576789.6436854247,Mortgage,4142203.1786731295,2.9896671817589215
2030-12-11,,602773131.3212658,545815813.5474164,240786900.21351323,5151117.123805965,,4418850.788521774,4.256467288383348
2030-12-12,8032.0,732459181.1508856,359857009.02703506,789560473.3346704,773476.4809923482,Retail,5009351.750126503,6.862296977241271
2030-12-13,1992.0,892923821.9704797,899429170.6366067,102921703.62970938,,Auto,37591.67160069352,9.124756551791894
2030-12-14,,415325216.52074295,767277448.0435029,797055058.3346834,7798719.162359299,Credit Card,5452629.293709486,1.9014298975160069
2030-12-15,6287.0,803123016.980542,81626730.15017013,578704858.0819813,8054836.519800119,Retail,6973574.501065907,1.832591551959247
2030-12-16,3240.0,495601786.2029426,930660835.8631239,461093052.74321866,-926004.7964684847,Retail,271255.07032956614,9.44802811437305
2099-12-31,2476.0,722356164.3069888,467540653.8569792,870722331.4004223,9775548.15640938,Mortgage,1724832.1438008626,7.431640559532087
2030-12-18,7426.0,874948964.2717078,149814355.12013412,399289306.51396513,5441769.579997365,Wholesale,2725107.5350102345,4.015903091516038
2030-12-19,,33182607.542468917,771440413.6034867,274200708.1223838,-898825.7082681567,Wholesale,8520261.827660177,4.218463162313698
2030-12-20,1999.0,547083125.5814437,518095530.863838,543472089.092092,6329030.605418226,Auto,9992273.74245371,5.1269357949573635
2030-12-21,2855.0,6925738720.838104,11442038162.779362,558206007.4423101,2283412.533148053,Auto,8588540.989253823,2.793546609217522
2030-12-22,9125.0,496728190.1079417,694343725.894227,,,Mortgage,525029.813568421,4.7201081963040785
2030-12-23,9850.0,864439378.9190905,197994076.18030155,785533037.5243846,9938303.777403569,Wholesale,9864983.196214482,3.6523117810351255
2030-12-24,3763.0,186713952.56441256,16505213843.183802,374830926.99822944,-6893248.170438973,Auto,5851540.876416732,0.6281128866281478
2030-12-25,4663.0,4232779622.0925975,,126950611.70021027,8567050.150254793,Credit Card,1908546.0885135492,6.135662492669505
2030-12-26,5986.0,870435657.2712108,606188717.8131304,100332204.35661535,9403017.055573959,Auto,5196014.473177856,4.366075939714843
2030-12-27,2481.0,432101598.4871524,147184000.14665338,565618975.379972,3026977.638629883,Wholesale,7466430.957013623,3.6779048203997746
2030-12-28,8256.0,487235336.84613866,877421881.1885629,374432706.0892949,4127204.759421327,Credit Card,6894147.740260485,1.4196264663587628
,4731.0,82935886.54456878,174072955.82101405,318021958.2038986,6037422.980284507,Mortgage,4974366.98309075,4.698029945640979
2030-12-30,8262.0,43129919.8586544,441596048.4385401,460472945.0084871,-744892.2185128157,Mortgage,4904084.644492087,6.1764361259651395
2030-12-31,1451.0,469239591.28340024,87785087.66820318,792524367.1516935,6193727.196033974,,8298542.188155249,1.3036995691905646
2031-01-01,4093.0,843631856.3094927,448585295.11193806,171337455.1461414,253142.87081157416,Retail,9437154.567256466,4.696943965464039
2031-01-02,1882.0,931392947.8426002,5058221.875380591,119569158.25065678,-880611.5588451277,Auto,6285743.070464786,6.074634335469923
2031-01-03,5408.0,658994350.4578143,444026706.8646346,871047678.6730006,-334604.4937364403,Auto,8165822.230556953,5.842720643379176
2031-01-04,5068.0,826572200.7352828,688204410.6036667,811576694.6974462,1404569.0254533803,Auto,6076183.572482485,8.161854439111496
2031-01-05,4277.0,735119308.4957469,183647192.24985993,,3456067.170901808,Auto,993403.303075245,9.340489336832434
2031-01-06,9566.0,701784341.073509,553432756.5717416,559009197.7327423,8698468.833535139,Mortgage,7456943.18674988,2.4491182086898777
2031-01-07,8951.0,769264065.687972,474909242.5714075,544172726.796074,3975247.9489729097,Mortgage,5952125.948145364,5.22616368130573
2031-01-08,5690.0,505797649.4585182,335645899.61572397,774373393.1523408,3282314.6803941047,Mortgage,5631189.552358376,7.949341833375843
2031-01-09,5595.0,458480165.39335763,671128153.2412659,329878275.1069489,1267867.8595683323,Retail,365971.2105287173,7.221674722804329
2099-12-31,5559.0,159984378.71961826,995143064.2961458,65063381.28848596,9983956.560497476,Wholesale,,0.6366003979797912
2031-01-11,8291.0,843971501.3913817,937841329.7467738,187702256.25918764,6333893.988194321,,9946453.35169461,1.1626141134298793
2031-01-12,9160.0,45569266.223800756,970132976.7231786,212751992.41812754,3977871.163684557,Mortgage,4597314.659440797,1.7949339086146112
2031-01-13,1112.0,268176677.11609176,21192775.65171257,465627827.88126415,2549323.421097965,Mortgage,3856217.302975403,3.7786132890885025
2031-01-14,6131.0,520396230.9985834,257138419.5861823,504013487.86213714,4217712.893210512,,7041496.726871573,9.571431239040404
2031-01-15,4197.0,971626514.4095275,922833419.0086777,205984192.40834612,7309099.596158381,Wholesale,5637578.989638542,9.653755641227463
2031-01-16,1139.0,786186969.3536013,49244569.44861718,319462053.40585595,2574586.9202481206,Wholesale,2592388.487066096,8.105015678375665
2031-01-17,2424.0,,365444172.3167639,784366379.9633635,2019935.66655028,Retail,7260032.366908251,2.7912949022673965
2031-01-18,3949.0,714234442.1219226,652549989.613531,44290963.22770121,1476203.5043130605,Retail,8868310.216041092,2.8016379619716694
2031-01-19,4168.0,931438018.627141,983003978.8233056,743564230.2740741,3176072.1503072483,Retail,,9.648968611057313
2031-01-20,9708.0,539344568.0855389,276496246.4020352,977792786.8871987,,Auto,7915988.276926658,8.080814526187542
2031-01-21,7043.0,462478255.3054484,764419625.9753245,761762305.4046291,7205444.264877918,Wholesale,2398661.1429165,7.798048115961903
2031-01-22,7989.0,553440279.0020531,660708676.1439518,931948130.5365212,9495151.297916573,Wholesale,3067354.7671879805,6.46634098986943
2031-01-23,8236.0,2185529577.7898016,613854802.8876184,263984558.37561044,8958022.368427716,Auto,1330313.228451492,5.719598878780871
2031-01-24,,907441461.8735064,743191637.226623,518263275.047997,7431297.256254423,Credit Card,2681614.7737603146,9.794719183263194
2031-01-25,1887.0,797484530.6490155,254671702.31673098,415212445.22787,6673333.334638131,Auto,894188.0147654631,1.7593343684200136
2031-01-26,4104.0,705778628.2409238,339345831.7370773,273844895.26156694,,Wholesale,3480320.928276097,4.312244300085455
,1049.0,589502988.48208,560903461.1951187,41542671.97934681,191735.1037328497,Wholesale,6035480.199073524,1.085169233702122
2031-01-28,4951.0,969505303.6737361,439542151.0055858,759594301.3186699,3865909.2985192966,Wholesale,6818817.27278011,8.550322268175114
2031-01-29,4560.0,298408023.744946,722270259.2428441,724799826.681686,8281580.604661291,Wholesale,7366911.500958446,4.091527726976031
2031-01-30,1018.0,283852029.7419427,800827459.1417336,566400876.0157951,4962428.472114423,Auto,,8.617132429310493
2031-01-31,5821.0,242896194.53031904,528481989.8411941,973957353.9823953,6824360.997609055,Mortgage,9137005.146351505,6.126341817024583
2031-02-01,7340.0,742034212.6562876,394562388.013427,867278580.3260462,9119612.632881796,Retail,1920271.5895129184,8.95564395615163
2031-02-02,9058.0,5582418479.640982,911934136.0440809,563086835.9543455,6491937.812360343,Retail,2875472.096025586,3.6210814984408484
2031-02-03,3606.0,597517061.9905252,750099135.3648129,920635977.285458,-248508.9266570896,Wholesale,2762843.725568686,4.293848153837841
2031-02-04,,652331726.6277792,673569544.7206485,560084719.6217295,24163.067645502742,Auto,3788014.535818081,2.3625528566893914
2031-02-05,9643.0,349611803.8417864,58242030.89386043,837712935.2378689,-108769.18688926427,Wholesale,4708435.999012843,4.929947405725586
,7432.0,40717784.93040944,8981377211.034302,501881207.03514093,2934790.3770669936,Mortgage,7871012.399214605,9.829153785233759
2031-02-07,4765.0,254382207.79761177,122380514.03727512,,2163804.2619428034,Mortgage,1089793.4876931557,4.303023227569298
,3438.0,584718923.9032955,660846141.4579601,447509513.7735739,206425.19409748632,Mortgage,1367966.722816028,6.519199503614132
2031-02-09,7358.0,813119749.7020043,300327277.2403002,571977185.12766,3309360.074432348,Auto,8118330.817935608,2.316719569887544
2031-02-10,9319.0,777417783.4545642,738765987.7843928,196709992.301522,1130477.9092394612,Wholesale,2100738.488452276,7.7408619493341675
2031-02-11,6941.0,180307876.82898805,778373950.6890824,618658229.002649,3243174.637234742,Auto,1270098.3867840588,6.220292681089863
2031-02-12,8644.0,52394763.86615206,,798150412.223836,3887875.272066854,Retail,4663498.1291327095,2.1736375441842295
2031-02-13,5855.0,850709479.9560453,976290419.0375302,837799356.5511832,-944802.4731485979,Auto,9867919.333116708,2.4223825981449805
2031-02-14,7547.0,76513643.46994896,517178047.6533071,769230217.1491331,6666768.417619504,Auto,9125242.953138972,6.379697134455879
2031-02-15,8196.0,,218652421.18746948,12098501.346992427,,Mortgage,6971936.5987823475,6.521417966257578
2031-02-16,6911.0,95131431.12813076,775421625.1364745,932605908.532229,7549951.030708719,Wholesale,5313012.446656401,6.845395076364533
2031-02-17,7481.0,564484661.7381581,760982555.7087691,59295591.21508636,260351.2801206638,Mortgage,530291.6235317802,5.753752095125436
2031-02-18,3761.0,363973094.7563287,414480180.7206925,709530037.9095635,2196131.691870299,Wholesale,2557778.811095948,6.309682543334869
2031-02-19,5456.0,203291124.18371102,658953642.5563799,822275863.308663,1963695.5967597747,Retail,6534356.283637847,3.4854339500925247
2031-02-20,7361.0,595572500.5498232,,767312578.8230244,-889874.5982139446,Retail,6948869.982492902,2.198567253402212
2031-02-21,6693.0,364028398.0898099,291938655.7563071,772145901.4098375,4275636.816596607,Mortgage,8918346.985014161,0.7079273878185834
2031-02-22,6788.0,167621463.46908066,881591757.414461,224422078.8610871,9600218.249800658,Auto,2954320.5811887025,
2031-02-23,1201.0,,232879976.5407429,87761845.03575996,-847790.6222783496,Auto,1947791.832043555,0.9458052529309685
2031-02-24,7160.0,836971501.572494,905680566.094557,473948619.039773,5836066.809997937,Auto,3886363.1926925187,7.137773249761309
2031-02-25,1517.0,274468828.5164076,580296488.4072653,632062853.2907076,8423931.639329707,Credit Card,5968720.895388181,3.4334834676643196
2031-02-26,8737.0,187238620.75603843,903008393.8738312,824563868.881199,7719787.446002867,Mortgage,67215.8978723138,5.559319201752289
2031-02-27,2988.0,76176610.12349458,131740268.23354259,353138005.4101893,2161850.5327677405,Retail,3063392.980069026,5.51729747698524
2031-02-28,4802.0,528374222.9451363,464464857.8547462,,925830.9905087934,Mortgage,5958574.822863924,8.961386571011815
2031-03-01,,831462406.0469226,297162630.8895572,502067206.42016065,1357430.064035363,Retail,8790180.48457502,
2031-03-02,8162.0,1760773735.7372448,887034922.0083908,786369407.2300901,2811127.0578444214,Mortgage,1866950.8333863905,2.966819060114083
2031-03-03,7241.0,461177133.8587968,342217559.4592803,227709257.8602063,136094.28628800903,Retail,5476541.9703969285,4.239557003475822
2031-03-04,9399.0,161642649.99433202,588874461.359398,765263213.439715,2005610.7927201046,Wholesale,6309548.533942158,0.849804541798409
2031-03-05,6633.0,404796623.16963404,827814702.3539447,213522730.38405654,1516967.9083138425,Auto,6457502.909099782,1.2593534863362443
2031-03-06,6755.0,16429662.44791976,229794023.76700097,81919158.95597276,9689276.317246193,Mortgage,4270334.485973166,6.892184899456549
2031-03-07,7309.0,6375728371.499195,793812835.3510795,786125201.619832,6375080.69483699,Retail,3560593.6922772634,1.375203927914307
2031-03-08,5117.0,676895323.1055682,494645585.1595354,781477128.6348639,5893852.8693484515,Auto,1465950.9266249079,3.935809312926141
2031-03-09,9345.0,333480903.91713697,683981589.327268,111081934.62430666,8728054.450331064,Retail,2349829.2480764426,
