CustomerID,ObligorName,Country,IndustryCode,LoanAmount,InterestRate,LoanMaturityDate,RiskRating,NetSales,NetIncome,TotalAssets,TotalLiabilities
CUST000790,Company_790,CA,5411,24592727,5.19,2027-03-01,BBB,27151506,13948917,487364047,157934901
CUST000791,Company_791,UK,5411,17492915,1.95,2027-03-02,AA,92717117,11250636,382480761,26623628
CUST000792,Company_792,UK,5411,14840175,9.61,2027-03-03,B,12725569,-718774,344232639,26729014
CUST000793,Company_793,DE,52,43786402,8.83,2027-03-04,AAA,15574274,12634156,127555594,188615770
CUST000794,Company_794,CA,551111,27330377,1.7,2027-03-05,CCC,74939097,7191189,358970916,32377004
CUST000795,Company_795,DE,5312,5219357,5.97,2027-03-06,AA,87204090,-3489292,213580925,92445629
CUST000796,Company_796,DE,52,29627629,5.42,2027-03-07,CCC,72897545,3538781,376852269,74153232
CUST000797,Company_797,FR,551111,10795730,4.63,2027-03-08,CCC,39367882,10030301,301744662,128996148
CUST000798,Company_798,UK,52,48208132,9.13,2027-03-09,A,58339755,-3544551,67139215,71999274
CUST000799,Company_799,CA,2361,28138703,4.72,2027-03-10,BB,95814688,13787396,356496617,219674655
CUST000800,Company_800,CA,5312,6264021,9.49,2027-03-11,BB,72701846,9776458,249542416,274023734
CUST000801,Company_801,US,551111,33017700,4.11,2027-03-12,BB,82619229,10696238,224305313,75919525
CUST000802,Company_802,US,5312,9690753,6.81,2027-03-13,B,28143482,-2933009,231806612,49728964
CUST000803,Company_803,DE,5312,25992061,8.58,2027-03-14,BBB,52852302,9949096,197453224,177501600
CUST000804,Company_804,DE,5411,23429152,7.21,2027-03-15,A,55338327,3986758,344999501,98250175
CUST000805,Company_805,FR,5411,24292828,1.56,2027-03-16,CCC,62105027,3496306,283621237,16678301
CUST000806,Company_806,US,5312,42520240,4.93,2027-03-17,A,84291337,-3531374,135008991,164873475
CUST000807,Company_807,UK,5312,17622841,2.85,2027-03-18,B,40879987,10942979,472663343,99931832
CUST000808,Company_808,CA,5312,4600464,3.81,2027-03-19,AAA,56574077,18187121,309849015,244811365
CUST000809,Company_809,FR,2361,25206927,5.14,2027-03-20,AAA,19048169,1585377,202453631,26879046
CUST000810,Company_810,US,551111,7342787,7.35,2027-03-21,A,11973341,15394274,10518327,274997866
CUST000811,Company_811,UK,5411,26979635,3.08,2027-03-22,BBB,34089460,6616359,41834834,218181104
CUST000812,Company_812,CA,52,26871685,2.62,2027-03-23,CCC,44935725,-577109,103285265,145810509
CUST000813,Company_813,DE,5312,5470398,3.0,2027-03-24,AA,21946966,14829789,83344196,217555194
CUST000814,Company_814,FR,2361,36085820,4.08,2027-03-25,AAA,96542773,18692600,354379950,210963109
CUST000815,Company_815,DE,5312,16592525,6.92,2027-03-26,A,42958989,14919127,204344917,287776822
CUST000816,Company_816,DE,2361,40395228,2.2,2027-03-27,AA,21869803,12631120,313876444,6679092
CUST000817,Company_817,UK,2361,1693748,7.95,2027-03-28,B,88254593,-2562654,130328512,99431347
CUST000818,Company_818,US,5411,4468878,6.03,2027-03-29,BB,38843477,8226318,449208750,125825647
CUST000819,Company_819,UK,551111,13016502,2.8,2027-03-30,BBB,39284520,-1474285,30871118,136652207
CUST000820,Company_820,UK,551111,3112397,3.11,2027-03-31,B,17449557,-1988366,263269181,45261909
CUST000821,Company_821,UK,52,49079341,5.82,2027-04-01,BBB,37583543,-249762,79128292,104041015
CUST000822,Company_822,UK,5411,15075802,6.8,2027-04-02,BB,37907985,15842365,75470033,180342804
CUST000823,Company_823,US,2361,10446850,2.62,2027-04-03,CCC,46524777,4863658,396461682,271882671
CUST000824,Company_824,CA,5312,27001204,2.48,2027-04-04,BB,49901849,5232470,193761694,194916961
CUST000825,Company_825,FR,2361,16457101,9.69,2027-04-05,A,93454558,-726950,370241467,46961918
CUST000826,Company_826,FR,5312,33553176,8.09,2027-04-06,BBB,60067964,14859198,358023807,52600864
CUST000827,Company_827,DE,52,6810102,1.8,2027-04-07,BBB,27575792,-3783138,469744182,79542372
CUST000828,Company_828,DE,5312,20698327,9.32,2027-04-08,CCC,64248230,9484727,139396795,8284251
CUST000829,Company_829,FR,5411,37039745,7.2,2027-04-09,A,58524164,10303565,55404408,133311896
CUST000830,Company_830,US,52,22387615,3.23,2027-04-10,BBB,99113656,15412122,327190969,168429405
CUST000831,Company_831,US,52,38485003,7.99,2027-04-11,BB,86057625,11095619,168071466,108666349
CUST000832,Company_832,CA,5312,11047251,8.46,2027-04-12,AAA,66384271,1924882,389839430,120067705
CUST000833,Company_833,CA,551111,28806259,1.72,2027-04-13,BBB,91656853,14585937,241774724,27345323
CUST000834,Company_834,FR,5312,4292772,7.7,2027-04-14,BB,29383549,17084835,375778314,254149565
CUST000835,Company_835,DE,551111,30295572,4.14,2027-04-15,B,90541549,-2790943,232065315,201391615
CUST000836,Company_836,US,52,27087378,5.41,2027-04-16,BB,13187421,16848938,376294057,139471020
CUST000837,Company_837,UK,2361,49596516,7.74,2027-04-17,B,64810884,8492877,499595498,87362008
CUST000838,Company_838,DE,52,2077641,2.57,2027-04-18,BB,38073439,5261667,264766026,87419999
CUST000839,Company_839,DE,52,19252709,7.8,2027-04-19,BB,79116171,13038770,332000733,40738205
CUST000840,Company_840,US,551111,32434460,4.82,2027-04-20,B,11897438,17815539,198749084,148071143
CUST000841,Company_841,US,52,48568217,9.66,2027-04-21,B,87205450,4142328,202289641,122365123
CUST000842,Company_842,US,551111,21147088,5.95,2027-04-22,AAA,98957028,7950626,296481967,114115264
CUST000843,Company_843,US,5411,48726003,3.89,2027-04-23,CCC,95494499,-3879392,183616854,261497905
CUST000844,Company_844,FR,551111,47595866,5.91,2027-04-24,CCC,49517819,18205091,331530870,182916311
CUST000845,Company_845,US,5312,35403578,1.81,2027-04-25,BB,92262562,9798978,432970042,109856560
CUST000846,Company_846,FR,52,31310445,6.49,2027-04-26,BB,35377155,5614907,43130112,93875150
CUST000847,Company_847,DE,5411,4076300,5.51,2027-04-27,B,41281417,-1906755,311708379,44430997
CUST000848,Company_848,UK,5411,5376017,9.8,2027-04-28,BBB,99923333,13857407,405077087,143096069
CUST000849,Company_849,US,551111,44069786,1.84,2027-04-29,AA,71501657,-3941052,356251885,290319516
CUST000850,Company_850,CA,52,32181818,1.8,2027-04-30,CCC,25135230,-4816320,188109173,217986019
CUST000851,Company_851,DE,2361,6246491,3.82,2027-05-01,BBB,49582951,6703620,306708304,132900400
CUST000852,Company_852,US,5411,37622756,6.43,2027-05-02,AA,90681754,8691021,266661054,200105154
CUST000853,Company_853,CA,52,26920926,5.33,2027-05-03,BB,81245574,5618344,393302933,20542016
CUST000854,Company_854,DE,52,26975571,7.05,2027-05-04,BBB,72473298,6063578,489987726,130690025
CUST000855,Company_855,FR,551111,33926140,9.72,2027-05-05,BBB,25543301,19783889,279122323,222729937
CUST000856,Company_856,UK,52,23491153,4.43,2027-05-06,BB,61979044,2882527,125054745,159129911
CUST000857,Company_857,DE,2361,38914860,8.81,2027-05-07,BBB,50321175,-1725688,43043758,214095837
CUST000858,Company_858,UK,5312,28434677,5.7,2027-05-08,BBB,48052119,15660274,476305473,263906374
CUST000859,Company_859,FR,2361,47020763,3.39,2027-05-09,CCC,95051892,14369611,97983519,105195413
CUST000860,Company_860,CA,5312,24820315,7.01,2027-05-10,A,80976542,-4358755,77651870,121429987
CUST000861,Company_861,FR,52,12295042,5.65,2027-05-11,CCC,12966565,2024287,482123522,23305239
CUST000862,Company_862,CA,5312,13983357,5.53,2027-05-12,BBB,17971471,1213324,345015536,58309274
CUST000863,Company_863,FR,5312,2548377,7.71,2027-05-13,CCC,40979516,-3724352,97304650,248664601
CUST000864,Company_864,CA,551111,17405555,1.63,2027-05-14,BB,69954648,9692655,439898563,250852655
CUST000865,Company_865,US,2361,2708799,6.05,2027-05-15,BB,73295612,-458555,332842785,129909282
CUST000866,Company_866,CA,551111,17073599,8.26,2027-05-16,BBB,38729752,19197488,421211044,239387503
CUST000867,Company_867,CA,5411,24011869,9.08,2027-05-17,BBB,78071294,11894151,296629890,82489169
CUST000868,Company_868,FR,5411,19264027,3.09,2027-05-18,A,73425666,12295589,477846966,63117645
CUST000869,Company_869,DE,52,48369720,7.29,2027-05-19,CCC,20891036,10708313,152880832,82312535
CUST000870,Company_870,FR,2361,18472297,5.1,2027-05-20,A,74013941,11278417,336511470,167915357
CUST000871,Company_871,FR,5312,33492055,2.92,2027-05-21,CCC,97457680,16342102,325804506,163477636
CUST000872,Company_872,DE,5411,39460795,8.55,2027-05-22,BB,75026205,3018235,93713791,268302107
CUST000873,Company_873,US,5411,12699165,4.95,2027-05-23,CCC,80487311,11446030,33539902,231473834
CUST000874,Company_874,CA,551111,31642431,4.42,2027-05-24,A,84638628,176246,202206370,296551331
CUST000875,Company_875,DE,5411,32777296,6.93,2027-05-25,BBB,55998762,11473770,34585317,121723873
CUST000876,Company_876,DE,52,19499300,9.39,2027-05-26,AAA,66265074,19709844,13387129,33952918
CUST000877,Company_877,FR,5312,19015074,4.04,2027-05-27,BBB,70867155,11496934,423454917,85279553
CUST000878,Company_878,FR,52,30445402,6.46,2027-05-28,BB,89930420,-2924056,344776288,14288735
CUST000879,Company_879,FR,5312,17821763,3.52,2027-05-29,BBB,65136912,11051358,143796951,137672284
CUST000880,Company_880,FR,551111,1353471,1.61,2027-05-30,AAA,16968981,8560600,335877267,286777672
CUST000881,Company_881,DE,2361,18890395,8.4,2027-05-31,AAA,82873572,14869609,46485742,273606702
CUST000882,Company_882,FR,2361,8260073,6.36,2027-06-01,B,51689290,109426,357449602,88089602
CUST000883,Company_883,UK,551111,34454822,9.47,2027-06-02,BBB,18561581,-4345908,156145930,260815232
CUST000884,Company_884,CA,5411,9199435,1.6,2027-06-03,AA,27685296,15898634,181574701,39678031
CUST000885,Company_885,DE,52,39871382,7.28,2027-06-04,BBB,33765937,1922302,185353159,244432953
CUST000886,Company_886,CA,52,37105388,4.78,2027-06-05,BBB,93358533,9335990,110148215,63525401
CUST000887,Company_887,CA,2361,4521302,2.65,2027-06-06,AAA,39292614,-1667785,45418261,62075744
CUST000888,Company_888,FR,2361,28482686,7.87,2027-06-07,B,19456697,167756,304230102,228452241
CUST000889,Company_889,DE,52,16310335,8.36,2027-06-08,BB,81744650,-4883174,272587960,209070124
CUST000890,Company_890,CA,2361,1909291,6.57,2027-06-09,A,30321495,-1906847,133640240,68479520
CUST000891,Company_891,US,2361,5798664,9.26,2027-06-10,BBB,72748181,-4967082,290662707,81993445
CUST000892,Company_892,UK,2361,38292747,7.87,2027-06-11,BBB,58791505,3835637,122392846,274077151
CUST000893,Company_893,UK,5312,31422879,5.39,2027-06-12,BBB,46229727,-4907193,268750755,291056279
CUST000894,Company_894,FR,52,27172354,4.48,2027-06-13,CCC,65659022,7568731,254764844,186595064
CUST000895,Company_895,CA,52,41861842,6.32,2027-06-14,BB,16511368,18824655,230483512,31334620
CUST000896,Company_896,US,551111,40210748,5.56,2027-06-15,AA,9579538,-2919025,403461088,209391856
CUST000897,Company_897,UK,52,20127793,5.67,2027-06-16,AAA,32649870,16171620,75989638,279106843
CUST000898,Company_898,UK,52,24248822,6.99,2027-06-17,B,14352627,14010759,321760816,145604793
CUST000899,Company_899,CA,2361,16059194,4.1,2027-06-18,BB,15410478,11830150,206283978,21338397
CUST000900,Company_900,CA,551111,11230712,5.62,2027-06-19,AA,79397305,15046058,55556682,137955365
CUST000901,Company_901,CA,5411,10045440,2.72,2027-06-20,AA,87278713,17417890,378026962,37430541
CUST000902,Company_902,CA,5411,40901674,1.99,2027-06-21,AA,63049736,16811619,391695791,29638116
CUST000903,Company_903,DE,5312,10042753,7.7,2027-06-22,BB,98647651,10060459,453508651,139663928
CUST000904,Company_904,CA,5312,31677784,4.04,2027-06-23,AA,47162079,7517863,419817492,205607338
CUST000905,Company_905,CA,551111,3504621,5.57,2027-06-24,BBB,87801154,16390517,381364809,226242235
CUST000906,Company_906,DE,52,40794810,3.82,2027-06-25,A,47372954,12115588,476265441,280829392
CUST000907,Company_907,FR,5312,7093726,5.01,2027-06-26,CCC,87575975,16685913,98345098,182022133
CUST000908,Company_908,DE,5312,25181875,9.45,2027-06-27,A,56628653,-4541424,112931280,242476944
CUST000909,Company_909,UK,2361,2942052,9.8,2027-06-28,B,30250647,19949208,278517079,275492445
CUST000910,Company_910,CA,2361,31901269,7.73,2027-06-29,BBB,67752590,17850097,460059875,92958300
CUST000911,Company_911,UK,2361,39653049,9.0,2027-06-30,BB,64437269,4874265,294801760,276101905
CUST000912,Company_912,FR,5312,13707475,6.03,2027-07-01,AAA,7876856,17085759,285882116,243489054
CUST000913,Company_913,CA,2361,34090232,9.97,2027-07-02,AAA,35015018,-4289659,266567039,10096194
CUST000914,Company_914,DE,5411,27383039,3.77,2027-07-03,AA,19020038,4867276,138725538,178475721
CUST000915,Company_915,FR,2361,5589728,9.34,2027-07-04,B,63275461,4373276,48358189,42847303
CUST000916,Company_916,CA,2361,42896802,8.29,2027-07-05,AAA,27096064,4375713,14762820,5022507
CUST000917,Company_917,US,5312,20156386,9.1,2027-07-06,BB,64943108,19887203,33751829,7063297
CUST000918,Company_918,US,5312,43960525,2.02,2027-07-07,BBB,12554661,-1351741,170121686,261139339
CUST000919,Company_919,US,52,19035909,3.71,2027-07-08,BBB,35237427,2505659,277915628,222427797
CUST000920,Company_920,FR,52,31674642,9.96,2027-07-09,B,87697766,12508970,123151341,265181877
CUST000921,Company_921,US,5312,21199575,7.95,2027-07-10,BB,6452542,13534019,319634858,290958822
CUST000922,Company_922,DE,5312,44593567,8.57,2027-07-11,AA,94398818,4324011,430697807,8828693
CUST000923,Company_923,US,52,41889832,7.76,2027-07-12,AA,79088886,-3297363,215861731,284288815
CUST000924,Company_924,UK,5312,21359865,6.65,2027-07-13,B,83430212,8409758,328995947,67591308
CUST000925,Company_925,US,551111,36119552,2.15,2027-07-14,AA,23045206,6229597,426741318,142156406
CUST000926,Company_926,CA,5411,17890540,7.13,2027-07-15,BBB,30074512,-4344292,366510722,24626453
CUST000927,Company_927,US,2361,17357410,7.81,2027-07-16,AA,35008718,8772085,73283200,98715569
CUST000928,Company_928,US,5312,44409520,4.74,2027-07-17,A,89363847,-1253830,36273278,227148911
CUST000929,Company_929,DE,5411,23262151,8.71,2027-07-18,BB,46565424,8423277,65486537,127095385
CUST000930,Company_930,US,551111,45256876,8.88,2027-07-19,CCC,77409253,1191524,28732819,269991828
CUST000931,Company_931,US,2361,15226331,6.74,2027-07-20,BB,75891307,6722081,354977555,86373552
CUST000932,Company_932,CA,551111,18441789,3.96,2027-07-21,CCC,45494119,10469936,186055549,62520787
CUST000933,Company_933,CA,5312,10353476,7.55,2027-07-22,BBB,30942620,-571307,73253537,243978473
CUST000934,Company_934,CA,551111,4924870,8.01,2027-07-23,AAA,17074536,-217839,133392326,137863702
CUST000935,Company_935,CA,2361,1876111,4.07,2027-07-24,CCC,44577315,-678140,84758156,131639238
CUST000936,Company_936,US,52,12415918,9.04,2027-07-25,B,78250265,12445500,96547215,117414000
CUST000937,Company_937,US,2361,49289174,3.98,2027-07-26,AA,57675459,16552655,78149590,166783597
CUST000938,Company_938,CA,551111,3252964,2.83,2027-07-27,AA,31789639,18824497,133603465,60665329
CUST000939,Company_939,FR,2361,12971358,4.36,2027-07-28,BB,32053910,5488333,400151613,287842331
CUST000940,Company_940,UK,52,44609225,2.25,2027-07-29,A,40683425,12767200,446105721,26009989
CUST000941,Company_941,US,2361,36192496,2.68,2027-07-30,AAA,84158352,468788,78540068,107589511
CUST000942,Company_942,UK,5312,33992201,7.77,2027-07-31,BB,91029368,2140278,267284269,104611349
CUST000943,Company_943,DE,5312,36845064,5.52,2027-08-01,B,16858393,1053675,470592053,279509217
CUST000944,Company_944,CA,2361,21446238,6.38,2027-08-02,BBB,50631554,3237353,198650842,266407461
CUST000945,Company_945,FR,5411,30113395,9.18,2027-08-03,BBB,86013054,2716122,495837815,222445081
CUST000946,Company_946,US,2361,46198337,6.31,2027-08-04,AAA,55072334,14537200,495646044,157037655
CUST000947,Company_947,US,5411,13075841,5.25,2027-08-05,BBB,98600056,674273,24694882,28859513
CUST000948,Company_948,FR,2361,43402569,2.16,2027-08-06,B,24998931,16050809,436175918,173971428
CUST000949,Company_949,UK,2361,20386361,4.93,2027-08-07,BB,68866792,12646640,150787185,77820536
CUST000950,Company_950,US,551111,26758560,6.04,2027-08-08,AAA,75653764,9187207,245146736,212161507
CUST000951,Company_951,US,551111,3654491,4.76,2027-08-09,CCC,29024439,12214451,486092342,85306397
CUST000952,Company_952,FR,5312,29534775,6.9,2027-08-10,AA,10591771,-2138176,146105851,58428895
CUST000953,Company_953,UK,52,23515706,6.12,2027-08-11,CCC,97735973,10827634,329586671,48212794
CUST000954,Company_954,US,5312,21950550,4.34,2027-08-12,BB,86350763,-4385289,217877042,14302188
CUST000955,Company_955,CA,5411,31250012,8.1,2027-08-13,CCC,45509748,9756536,74309194,282993521
CUST000956,Company_956,DE,5411,45503750,1.51,2027-08-14,AA,60714283,8748002,289258516,266238323
CUST000957,Company_957,CA,2361,6576815,5.92,2027-08-15,BB,22822305,-4806276,471235375,261076931
CUST000958,Company_958,UK,5411,12265934,4.09,2027-08-16,BBB,62481352,-486697,50537822,295140545
CUST000959,Company_959,UK,5411,30936701,2.03,2027-08-17,A,82568553,10304276,109874649,14163133
CUST000960,Company_960,FR,2361,1844406,9.39,2027-08-18,A,37735080,17789456,390025641,172529931
CUST000961,Company_961,CA,5411,18983696,9.56,2027-08-19,CCC,27197010,7813581,113699626,240576625
CUST000962,Company_962,US,2361,43958883,9.31,2027-08-20,CCC,44435326,-2164907,67590464,78773122
CUST000963,Company_963,FR,2361,35354122,3.01,2027-08-21,BB,6946084,8462372,413668604,141466699
CUST000964,Company_964,US,52,14950373,1.53,2027-08-22,A,8206966,8596624,391624492,73201627
CUST000965,Company_965,FR,52,25941103,7.93,2027-08-23,BB,74342625,273605,190688579,41791462
CUST000966,Company_966,FR,2361,35561345,8.64,2027-08-24,AAA,67566017,-3425389,159702174,209273114
CUST000967,Company_967,FR,5312,35386283,5.48,2027-08-25,BBB,33336012,-3202283,337078888,143465236
CUST000968,Company_968,CA,551111,27958087,8.75,2027-08-26,B,18283245,6630470,454987476,263913887
CUST000969,Company_969,CA,2361,5433943,6.84,2027-08-27,CCC,44347573,18618919,11301354,276728323
CUST000970,Company_970,FR,5312,23585927,5.1,2027-08-28,B,45999282,2126202,19787895,123317045
CUST000971,Company_971,CA,2361,39275451,2.21,2027-08-29,BBB,21570752,4273837,109386802,225033107
CUST000972,Company_972,FR,5312,6603981,3.1,2027-08-30,A,11208773,18299322,432017794,30896347
CUST000973,Company_973,DE,2361,19121916,2.27,2027-08-31,B,82075607,-4950539,377036070,114803477
CUST000974,Company_974,FR,551111,41634845,4.51,2027-09-01,BB,9268226,10580178,158319522,294492699
CUST000975,Company_975,DE,5411,42887294,4.69,2027-09-02,BBB,7303017,14449473,309072029,115743666
CUST000976,Company_976,UK,52,45590932,5.3,2027-09-03,BBB,98514965,-2566266,229785459,288131162
CUST000977,Company_977,UK,5312,41259892,7.53,2027-09-04,AAA,58352035,479146,368816644,61858092
CUST000978,Company_978,FR,5312,35262785,6.96,2027-09-05,BB,25652952,9504453,247227417,18716134
CUST000979,Company_979,DE,2361,22125577,8.44,2027-09-06,A,6700068,17231,344437608,86850518
CUST000980,Company_980,DE,52,17690348,9.09,2027-09-07,BBB,36816008,1898943,195150745,146161747
CUST000981,Company_981,US,2361,8762191,3.8,2027-09-08,BB,62977285,19739409,25014212,239803100
CUST000982,Company_982,UK,5411,45661636,8.71,2027-09-09,CCC,84661218,6875235,174014362,272310051
CUST000983,Company_983,UK,52,39430511,3.58,2027-09-10,AA,38950558,8056015,471641545,223816746
CUST000984,Company_984,DE,551111,45399284,4.62,2027-09-11,B,62300125,3971945,354054407,108855054
CUST000985,Company_985,UK,551111,3027717,9.53,2027-09-12,BB,9313300,-4090419,323661926,187648415
CUST000986,Company_986,DE,5411,46774537,2.49,2027-09-13,B,88961135,10903426,384407901,61102734
